% 1. Title: App Behavioral Category Classification
% 
% 2. Sources:
%      (a) Creator: P. K. Das
%      (b) Source: Google Play Store dataset
%      (c) Date: January 7, 2017
% 
@RELATION playstore

@ATTRIBUTE _exit NUMERIC
@ATTRIBUTE _llseek NUMERIC
@ATTRIBUTE accept NUMERIC
@ATTRIBUTE arch_prctl NUMERIC
@ATTRIBUTE bind NUMERIC
@ATTRIBUTE brk NUMERIC
@ATTRIBUTE chdir NUMERIC
@ATTRIBUTE clock_gettime NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE close NUMERIC
@ATTRIBUTE connect NUMERIC
@ATTRIBUTE dup NUMERIC
@ATTRIBUTE epoll_create NUMERIC
@ATTRIBUTE epoll_ctl NUMERIC
@ATTRIBUTE epoll_pwait NUMERIC
@ATTRIBUTE eventfd NUMERIC
@ATTRIBUTE execve NUMERIC
@ATTRIBUTE exit_group NUMERIC
@ATTRIBUTE faccessat NUMERIC
@ATTRIBUTE fchmod NUMERIC
@ATTRIBUTE fchmodat NUMERIC
@ATTRIBUTE fcntl NUMERIC
@ATTRIBUTE fdatasync NUMERIC
@ATTRIBUTE flock NUMERIC
@ATTRIBUTE fstat NUMERIC
@ATTRIBUTE fstatat NUMERIC
@ATTRIBUTE fsync NUMERIC
@ATTRIBUTE ftruncate NUMERIC
@ATTRIBUTE futex NUMERIC
@ATTRIBUTE getcwd NUMERIC
@ATTRIBUTE getdents NUMERIC
@ATTRIBUTE getegid NUMERIC
@ATTRIBUTE geteuid NUMERIC
@ATTRIBUTE getgid NUMERIC
@ATTRIBUTE getpgid NUMERIC
@ATTRIBUTE getppid NUMERIC
@ATTRIBUTE getpriority NUMERIC
@ATTRIBUTE getrlimit NUMERIC
@ATTRIBUTE getsockname NUMERIC
@ATTRIBUTE getsockopt NUMERIC
@ATTRIBUTE gettid NUMERIC
@ATTRIBUTE gettimeofday NUMERIC
@ATTRIBUTE getuid NUMERIC
@ATTRIBUTE inotify_add_watch NUMERIC
@ATTRIBUTE inotify_init NUMERIC
@ATTRIBUTE inotify_rm_watch NUMERIC
@ATTRIBUTE ioctl NUMERIC
@ATTRIBUTE kill NUMERIC
@ATTRIBUTE listen NUMERIC
@ATTRIBUTE lseek NUMERIC
@ATTRIBUTE madvise NUMERIC
@ATTRIBUTE mincore NUMERIC
@ATTRIBUTE mkdirat NUMERIC
@ATTRIBUTE mmap NUMERIC
@ATTRIBUTE modify_ldt NUMERIC
@ATTRIBUTE mprotect NUMERIC
@ATTRIBUTE msync NUMERIC
@ATTRIBUTE munmap NUMERIC
@ATTRIBUTE nanosleep NUMERIC
@ATTRIBUTE newfstatat NUMERIC
@ATTRIBUTE openat NUMERIC
@ATTRIBUTE personality NUMERIC
@ATTRIBUTE pipe NUMERIC
@ATTRIBUTE ppoll NUMERIC
@ATTRIBUTE prctl NUMERIC
@ATTRIBUTE pread NUMERIC
@ATTRIBUTE pselect NUMERIC
@ATTRIBUTE pwrite NUMERIC
@ATTRIBUTE read NUMERIC
@ATTRIBUTE readlinkat NUMERIC
@ATTRIBUTE recvfrom NUMERIC
@ATTRIBUTE recvmsg NUMERIC
@ATTRIBUTE renameat NUMERIC
@ATTRIBUTE restart_syscall NUMERIC
@ATTRIBUTE rt_sigaction NUMERIC
@ATTRIBUTE rt_sigprocmask NUMERIC
@ATTRIBUTE rt_sigreturn NUMERIC
@ATTRIBUTE rt_sigtimedwait NUMERIC
@ATTRIBUTE sched_getparam NUMERIC
@ATTRIBUTE sched_getscheduler NUMERIC
@ATTRIBUTE sched_yield NUMERIC
@ATTRIBUTE sendmsg NUMERIC
@ATTRIBUTE sendto NUMERIC
@ATTRIBUTE set_thread_area NUMERIC
@ATTRIBUTE set_tid_address NUMERIC
@ATTRIBUTE setitimer NUMERIC
@ATTRIBUTE setpgid NUMERIC
@ATTRIBUTE setpriority NUMERIC
@ATTRIBUTE setresuid NUMERIC
@ATTRIBUTE setrlimit NUMERIC
@ATTRIBUTE setsockopt NUMERIC
@ATTRIBUTE shutdown NUMERIC
@ATTRIBUTE sigaction NUMERIC
@ATTRIBUTE sigaltstack NUMERIC
@ATTRIBUTE sigreturn NUMERIC
@ATTRIBUTE socket NUMERIC
@ATTRIBUTE socketpair NUMERIC
@ATTRIBUTE statfs NUMERIC
@ATTRIBUTE tgkill NUMERIC
@ATTRIBUTE ugetrlimit NUMERIC
@ATTRIBUTE umask NUMERIC
@ATTRIBUTE uname NUMERIC
@ATTRIBUTE unlinkat NUMERIC
@ATTRIBUTE utimensat NUMERIC
@ATTRIBUTE wait NUMERIC
@ATTRIBUTE write NUMERIC
@ATTRIBUTE writev NUMERIC
@ATTRIBUTE class {alarm_clock,file_explorer,to_do_list,drink_recipes,battery_saver,pdf_reader,video_playback,lunar_calendar,scientific_calculator,wifi_analyzer}

@DATA
8,0,0,12,1,0,0,0,12,669,6,18,0,12,201,0,0,0,357,0,5,1715,820,0,1571,0,2,0,1956,0,2,0,335,0,0,0,79,0,2,2,0,0,207,0,0,0,505,0,0,63,268,2,3,242,0,102,12,168,0,711,670,0,0,0,175,672,0,2147,325,1,299,2,1,2,10,270,5,2,9,9,4,1,157,0,8,0,0,12,0,0,6,0,0,20,0,6,0,0,5,0,0,0,1,0,0,284,77,scientific_calculator
2,0,0,15,7,0,0,0,19,526,19,161,1,277,4429,1,0,0,174,0,22,669,3,0,566,0,1,0,7043,0,6,0,80,0,0,1,829,0,21,6,0,0,1956,0,0,0,8658,0,0,139,457,0,1,465,0,293,0,371,3,313,285,0,0,0,2009,696,0,7,3122,4,10678,1,0,0,0,139,0,1,0,0,51,7,6379,0,2,0,0,24,0,0,26,0,0,21,0,19,2,0,0,0,0,1,0,0,0,5628,1526,to_do_list
16,3,1,30,2,1,0,133,51,458,9,43,7,40,2730,2,1,1,57,1,1,190,38,2,329,44,1,23,4515,0,8,10,25,10,0,1,77,3,3,7,0,2,596,0,0,0,1151,0,1,241,827,0,3,911,11,857,0,612,2,160,616,2,5,0,537,59,1,24,2110,30,511,486,1,3,0,326,0,1,0,0,150,35,744,1,13,0,1,48,0,0,5,0,10,67,0,10,11,0,0,1,0,0,10,0,1,2050,116,scientific_calculator
41,0,1,101,10,0,0,0,111,1814,21,191,66,408,7100,61,0,0,202,2,27,5389,685,0,349,0,23,8,120943,0,8,10,50,10,0,1,2027,1,16,110,0,0,5565,4,1,0,19779,0,1,158,6067,0,4,2966,0,1019,0,2617,4,759,1517,0,14,8,5304,3521,21,1690,5466,7,10513,1,21,0,2,1892,0,1,0,0,1166,8,5913,0,41,0,0,276,0,0,26,0,0,152,0,29,7,0,0,0,0,0,27,0,0,11820,4037,to_do_list
129,3,1,111,2,1,0,376,167,1221,9,353,7,356,22934,2,1,1,201,1,12,524,38,2,414,44,12,21,65435,0,6,10,40,10,0,1,1333,4,3,37,0,2,6509,0,0,0,13424,0,1,203,4762,0,3,2003,11,1186,0,1541,0,375,972,2,5,0,3310,1080,1,23,15926,27,11155,3368,11,4,0,2870,21,1,0,0,155,202,11274,1,105,0,1,170,0,0,21,0,10,296,0,10,9,0,0,1,0,0,20,0,1,19109,4731,alarm_clock
131,3,1,105,5,1,0,190,168,1438,44,388,8,268,18711,2,1,1,325,1,17,868,103,2,822,44,5,92,59036,0,8,12,103,12,0,1,982,5,17,38,0,2,5420,4,1,0,13316,0,1,215,6169,0,7,2196,11,1622,0,1800,0,893,1078,2,7,0,2482,1488,1,294,10925,30,12567,2762,2,1,2,894,0,1,0,0,273,161,11018,1,127,0,1,170,0,1,38,0,10,299,0,51,10,1,0,1,0,0,13,0,1,13057,2499,battery_saver
10,0,1,39,2,0,0,654,59,2255,17,654,8,402,49873,3,0,0,547,0,40,1661,71,1,1731,0,1,240,94861,0,10,10,211,10,0,1,1061,5,6,80,0,0,10802,0,0,0,18112,0,1,375,7559,0,8,2649,0,591,0,1938,15,1117,2770,0,6,1,3227,1718,4,463,89197,9,8991,7861,3,4,0,525,50,1,0,0,2451,233,14389,0,9,0,0,245,0,1,12,0,0,69,0,19,11,3,0,0,0,0,19,0,1,46989,3856,alarm_clock
81,0,1,76,28,0,0,121,120,2568,171,756,7,806,28120,1,0,0,66,0,3,1137,30,0,434,0,1,255,272546,0,4,12,26,12,0,0,1717,4,83,94,0,0,8536,4,1,0,104922,0,1,181,8277,0,6,2279,0,1037,0,1771,0,567,1655,0,7,0,4196,409,1,657,20200,4,23352,4400,1,4,2,769,0,1,0,0,191,312,10831,0,61,0,0,172,0,0,155,0,0,201,0,178,10,0,0,0,0,0,62,0,0,23360,50061,scientific_calculator
22,444,1,0,4,2,0,339098,97,4038,18,1392,8,763,62411,2,2,2,535,1,41,2060,88,2,1276,1948,31,884,130355,0,16,12,63,12,0,0,1272,0,7,223,0,15480,11288,4,1,0,19476,0,1,33,8524,0,11,4795,160,1884,0,3807,10,0,3456,4,8,2,4067,3346,4,1529,86916,62,7329,8710,30,4,0,1448,533,1,0,0,1849,530,17060,2,18,0,2,306,0,1,39,0,19,119,0,26,12,3,0,6,0,0,277,0,2,50045,4329,pdf_reader
15,0,1,36,1,0,0,587,58,1575,8,374,8,292,39874,3,0,0,531,0,43,1576,65,0,1590,0,2,180,85389,0,8,10,224,10,0,1,1067,5,2,48,0,0,7836,0,0,0,18248,0,1,283,4532,0,8,1945,0,391,0,1496,4,958,2065,0,5,0,2793,1444,1,333,62463,2,12838,5507,3,11,0,507,50,1,0,0,965,115,13979,0,14,0,0,181,0,1,4,0,0,73,0,9,9,3,0,0,0,0,20,0,0,39457,2384,alarm_clock
27,3,1,60,4,1,0,638,93,2167,43,673,9,799,34655,3,1,1,555,1,36,2274,161,2,1867,44,3,354,64792,0,14,12,251,12,0,1,1379,4,17,71,0,2,8789,4,1,0,14680,0,1,410,6014,0,12,2285,11,1630,0,1492,4,1400,2202,2,9,2,3735,1299,7,876,63518,47,11257,5079,3,1,2,2899,50,1,0,0,967,177,12660,1,23,0,1,190,0,1,27,0,10,120,0,52,10,2,0,1,0,0,22,0,1,47824,5323,to_do_list
13,0,0,25,0,0,0,0,25,615,0,216,1,348,8759,1,0,0,157,0,10,676,52,0,524,0,0,0,23826,0,4,0,87,0,0,1,2546,0,0,1,0,0,4052,0,0,0,16142,0,0,26,2004,0,0,607,0,243,0,540,1,342,228,0,0,0,5378,948,0,147,6721,1,16097,1,0,1,0,182,0,1,0,0,326,0,8550,0,13,0,0,26,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,14628,1708,to_do_list
10,0,1,45,1,0,0,85,62,705,38,135,8,264,8057,3,0,0,106,0,6,540,46,1,404,0,2,169,19599,0,10,10,31,10,0,1,463,4,13,31,0,0,2102,0,0,0,4315,1,1,339,2027,0,7,999,0,538,0,635,2,263,819,0,5,0,1326,223,1,264,18849,9,3368,1100,2,5,0,910,50,1,0,0,281,64,2881,0,9,0,0,89,0,1,19,0,0,72,0,39,11,2,0,0,0,0,16,0,1,17075,890,battery_saver
43,3,1,75,12,1,0,1227,104,93788,112,888,8,605,70285,3,1,1,662,1,51,1439,68,2,91532,44,48,555,589838,0,10,10,37,10,0,1,1336,5,44,90931,0,2,17994,0,0,0,21892,0,1,408,14434,0,11,3680,11,1464,0,2812,16,1945,94251,2,7,4,3743,2047,19,946,93547,46,10364,9296,46,4,0,1851,50,1,0,0,3416,352,18597,1,39,0,1,295,0,1,166,6,10,147,0,115,9,2,0,1,0,0,71,0,1,151420,5340,alarm_clock
1,0,0,16,0,0,0,0,16,823,0,245,1,379,8788,1,0,0,413,0,44,1253,11,0,1320,0,2,0,36933,0,4,0,205,0,0,1,2375,0,0,3,0,0,3569,0,0,0,17074,0,0,0,2445,0,1,1127,0,215,0,980,1,757,392,0,0,0,5102,2253,0,25,7521,1,12283,1,1,0,0,84,0,1,0,0,284,0,5887,0,1,0,0,19,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,14795,3808,to_do_list
3,0,1,34,2,0,0,109,45,970,11,146,8,220,7612,3,0,0,106,0,16,493,46,0,494,0,14,168,18426,0,10,10,31,10,0,1,296,4,4,34,0,0,1576,0,0,0,3026,0,1,357,2641,2,7,1098,0,334,88,670,8,271,1197,0,6,1,704,357,5,263,18455,2,536,1220,16,8,50,511,77,2,56,56,820,52,1557,0,2,0,0,77,0,1,10,0,0,48,0,13,9,2,25,0,0,0,27,0,0,14345,291,battery_saver
0,0,0,2,0,0,0,0,2,42,0,15,0,5,66,0,0,0,2,0,0,6,0,0,0,0,0,0,464,0,0,0,0,0,0,0,43,0,0,0,0,0,78,0,0,0,296,0,0,0,28,0,0,71,0,10,0,44,0,12,23,0,0,0,98,66,0,0,68,0,206,1,0,0,0,158,0,1,0,0,0,0,126,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,203,163,alarm_clock
35,0,1,70,1,0,0,160,76,602,0,200,5,278,5400,1,0,0,32,0,2,270,26,1,141,0,0,0,35084,0,6,8,20,8,0,0,1540,1,0,4,0,0,3111,0,0,0,14091,0,1,165,1665,0,0,1031,0,438,0,896,8,245,501,0,4,0,3921,900,1,0,22034,6,10266,1,0,3,0,188,50,1,0,0,1267,0,6017,0,35,0,0,172,0,0,0,0,0,111,0,1,6,0,0,0,0,0,7,0,0,8959,3007,wifi_analyzer
25,0,1,39,3,0,0,20,58,730,8,201,7,243,6687,1,0,0,162,0,6,477,34,0,519,0,2,29,18762,0,4,12,62,12,0,0,782,4,3,13,0,0,2542,4,1,0,4697,0,1,155,1646,0,6,872,0,800,0,653,0,352,532,0,7,0,1848,429,1,49,5343,5,8676,764,2,0,2,710,0,1,0,0,100,52,6259,0,22,0,0,64,0,0,8,0,0,83,0,15,10,0,0,0,0,0,5,0,0,7642,2312,to_do_list
92,0,0,102,0,0,0,0,106,1200,0,344,93,320,3910,93,0,0,236,0,23,729,6,0,801,0,0,0,12923,0,6,0,118,0,0,1,1370,0,0,93,0,0,2916,0,0,0,12103,0,0,0,735,0,0,853,0,648,0,760,3,481,404,0,0,0,3278,851,0,16,3462,4,8120,1,0,0,0,489,0,1,0,0,54,0,5027,0,92,0,0,195,0,0,0,0,0,198,0,0,2,0,0,0,0,0,0,0,0,7240,2863,alarm_clock
1,0,0,7,0,0,0,0,7,224,0,19,0,27,456,0,0,0,8,0,0,19,1,0,58,0,0,0,2366,0,4,0,0,0,0,0,145,0,0,0,0,0,280,0,0,0,1050,0,0,35,538,2,0,225,0,34,20,125,1,28,236,0,0,0,308,46,0,0,894,0,678,2,0,3,22,303,11,2,21,21,177,0,365,0,1,0,0,8,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,923,100,scientific_calculator
666,0,1,696,241,0,0,54,718,10902,759,1282,8,727,100802,2,0,0,1415,0,183,7586,50,0,2478,0,181,664,228385,0,40,12,33,12,0,1,2159,5,516,1775,0,0,26594,4,1,0,35368,0,1,8084,16736,0,197,10014,0,3500,0,9351,0,2594,9055,0,7,135,6825,1471,1,1186,128296,5,12717,15243,179,2,0,3826,4,1,0,0,453,1202,26792,0,665,0,0,1294,0,1,824,78,0,1384,0,766,10,0,0,0,0,1,247,9,0,105242,5164,battery_saver
12,0,1,51,2,0,0,363,70,1175,22,377,8,385,28630,3,0,0,264,0,10,688,55,0,444,0,7,193,61508,0,10,10,33,10,0,1,1105,4,8,49,0,0,7515,0,0,0,11344,1,1,375,5329,0,7,1743,0,564,0,1119,12,396,1478,0,6,1,3027,658,4,326,54693,5,8970,4184,8,5,0,2655,50,1,0,0,1532,100,9613,0,11,0,0,175,0,1,13,0,0,82,0,24,11,2,0,0,0,0,18,0,0,40537,2897,battery_saver
23,3,1,73,3,1,0,350,96,1304,14,238,10,363,17671,4,1,1,187,1,23,629,58,2,522,44,17,167,48562,0,16,12,35,12,0,1,1354,5,5,56,0,2,4305,4,1,0,11851,0,1,458,3841,0,11,1952,11,1683,0,1332,4,821,1326,2,8,1,3717,838,4,262,28882,50,12146,2085,19,2,2,978,50,1,0,0,709,62,9243,1,19,0,1,145,0,1,9,0,10,119,0,22,12,2,0,1,0,0,39,0,1,25866,2845,battery_saver
32,3,1,72,4,1,0,802,103,2824,91,639,8,906,33662,2,1,1,1166,1,108,3776,125,2,3723,44,4,410,84056,0,10,12,531,12,0,0,1624,3,27,100,0,2,8503,4,1,0,17840,0,1,398,7859,0,13,2769,11,1684,0,2052,3,2392,2706,2,9,2,4294,2810,11,896,36466,47,11873,5444,4,0,2,1057,50,1,0,0,1218,220,13005,1,29,0,1,203,0,0,55,0,10,135,0,100,10,2,0,1,0,0,27,0,1,23007,3274,to_do_list
2,0,0,8,0,0,0,0,8,306,0,116,0,184,4969,0,0,0,51,0,9,244,20,0,150,0,4,0,26134,0,2,0,24,0,0,0,1142,0,0,4,0,0,2442,0,0,0,11086,0,0,0,1058,0,1,649,0,45,0,596,1,211,109,0,0,0,2465,1164,0,45,4553,0,11725,1,4,3,0,99,0,1,0,0,164,0,6723,0,2,0,0,8,0,0,0,0,0,10,0,0,0,1,0,0,0,0,6,0,0,7985,3302,battery_saver
61,0,0,74,0,0,0,0,74,671,0,127,1,207,4514,1,0,0,352,0,0,1001,1,0,1064,0,0,0,15749,0,4,0,175,0,0,1,1051,0,0,1,0,0,2152,0,0,0,7615,0,0,0,753,0,0,865,0,442,0,796,2,560,469,0,0,0,2310,1109,0,1,3564,1,9863,1,0,0,0,223,1,1,0,0,419,0,5767,0,61,0,0,76,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,6304,2605,to_do_list
151,3,1,124,3,1,0,298,198,3293,9,416,8,293,29579,2,1,1,1045,1,51,5638,459,2,3219,44,2,35,135337,0,5228,12,532,12,0,1,1078,4,3,36,0,2,7651,4,1,0,14304,0,1,2991,8354,0,7,3987,11,1798,0,3441,3,9381,3334,2,7,0,3079,2261,1,1143,23313,32,8781,4650,1,1,2,793,1,1,0,0,124,229,11882,1,126,0,1,196,0,0,25,0,10,349,0,16,12,0,0,1,0,0,11,0,1,23024,3542,file_explorer
16,0,0,35,0,0,0,0,36,734,0,252,2,217,1831,2,0,0,76,0,7,395,15,0,274,0,0,0,199497,0,0,0,39,0,0,0,2055,0,0,17,0,0,1656,0,0,0,11032,0,0,17584,1012,0,1,638,0,394,0,478,0,213,330,0,0,0,4453,594,0,30,18959,3,6317,1,0,2,0,337,1,1,0,0,251,0,3984,0,16,0,0,66,0,0,0,0,0,52,0,0,0,1,0,0,0,0,2,0,0,6952,2084,alarm_clock
168,3,1,217,76,1,0,711,259,5629,212,521,11,375,60001,5,1,1,2282,1,44,7968,2361,2,7075,44,35,203,161180,0,22,12,1251,12,0,1,2392,5,152,615,0,2,16735,4,1,0,21986,0,1,3059,7785,0,17,4405,11,2222,0,3750,9,3525,5506,2,9,6,7106,3611,11,7599,76001,47,9575,8529,57,0,0,1613,50,1,0,0,2356,362,16759,1,145,0,1,845,0,1,227,0,10,427,0,221,10,2,0,1,0,0,61,0,1,52193,2964,drink_recipes
11,6,0,8,2,2,0,705,18,260,7,0,0,0,1,0,2,2,94,2,6,369,127,4,409,88,2,0,1814,0,6,0,69,0,0,0,14,0,4,17,0,4,13,0,0,0,235,1,0,54,414,0,0,516,22,951,0,253,2,220,289,4,2,0,290,158,7,225,102,34,2,1,0,0,0,5,1,1,0,0,165,2,0,2,5,0,2,9,0,0,7,0,20,29,0,9,0,0,0,2,0,0,8,0,2,97,12,wifi_analyzer
7,0,1,36,1,0,0,6,38,188,0,29,7,46,1230,3,0,0,55,0,6,129,25,0,89,0,4,0,5036,0,4,8,20,8,0,1,315,1,0,7,0,0,587,0,0,0,2462,1,1,119,395,0,0,379,0,201,0,248,0,71,181,0,4,0,785,217,1,0,2751,1,1371,1,2,9,0,306,50,1,0,0,68,0,581,0,7,0,0,57,0,0,0,0,0,45,0,1,4,0,0,0,0,0,6,0,0,2432,332,battery_saver
2,0,0,6,0,0,0,0,6,510,0,239,0,295,3632,0,0,0,11,0,5,167,0,0,4,0,4,0,6572,0,0,0,0,0,0,0,1199,0,0,4,0,0,2328,0,0,0,5696,0,0,0,684,0,1,279,0,35,0,244,0,100,53,0,0,0,2524,282,0,0,2449,0,11137,1,3,2,0,224,0,1,0,0,50,0,6510,0,2,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,6425,2041,to_do_list
0,0,0,3,0,0,0,0,3,61,0,30,0,17,231,0,0,1,0,0,0,13,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,119,0,0,0,0,0,208,0,0,0,719,0,0,0,74,0,0,78,0,20,0,65,0,12,9,0,0,0,252,80,0,0,218,0,657,1,0,2,0,111,0,1,0,0,0,0,353,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,617,370,to_do_list
0,0,0,13,0,0,0,0,17,429,0,195,0,327,5328,0,0,0,0,0,0,195,0,0,35,0,0,0,18187,0,2,0,0,0,0,0,1226,0,0,0,0,0,2959,0,0,0,12148,0,0,0,758,0,0,590,0,163,0,487,6,136,111,0,0,0,2801,863,0,0,4229,3,11543,1,0,0,0,167,0,1,0,0,232,0,6777,0,0,0,0,13,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,7915,3151,to_do_list
1,0,1,40,1,14,0,10,45,3007,5,333,2,263,17529,1,14,14,32,0,1,276,25,0,243,0,1,1,43443,0,30,2,28,2,0,0,1104,2,0,43,0,0,5139,0,0,0,8631,0,1,119,1445,0,2,1839,0,774,0,1072,0,454,461,0,57,0,3299,483,1,9,7721,114,10613,2561,3,4,126,261,0,15,0,0,104,265,8607,0,15,0,0,39,0,0,3,0,0,46,0,6,5,14,0,0,28,0,5,0,28,10501,5078,battery_saver
15,0,1,51,1,0,0,1345,72,2427,8,819,9,353,86859,4,0,0,324,0,6,769,76,1,585,0,1,203,153286,0,10,10,43,10,0,1,1464,5,2,131,0,0,17376,0,0,0,24712,0,1,399,11651,0,9,3442,0,843,0,2407,28,725,3810,0,5,0,4627,1043,1,372,164045,9,10779,13180,3,4,0,969,50,1,0,0,3495,272,21904,0,14,0,0,428,0,1,4,0,0,87,0,9,11,3,0,0,0,0,26,0,1,65823,5990,drink_recipes
12,0,1,41,1,0,0,370,61,1281,24,427,8,433,30649,3,0,0,239,0,9,743,55,0,451,0,6,210,65081,0,10,10,33,10,0,1,1235,4,7,47,0,0,8076,0,0,0,12369,0,1,375,6147,0,7,1843,0,560,0,1206,9,425,1538,0,5,0,3303,730,1,360,59225,5,10211,4626,7,14,0,2763,50,1,0,0,1076,125,10886,0,11,0,0,172,0,1,11,0,0,73,0,25,11,2,0,0,0,0,18,0,0,42812,4129,battery_saver
3,0,1,27,1,0,0,280,33,2175,0,120,6,186,5200,2,0,0,60,0,2,221,25,0,173,0,0,0,75198,0,269226,8,20,8,0,1,1130,1,0,2,0,0,3525,0,0,0,13536,0,1,187,4432,0,0,1233,0,288,0,1065,16,14394,2403,0,4,0,3199,1252,1,0,35441,4,10502,1,0,12,0,904,98,1,0,0,2453,0,6156,0,3,0,0,202,0,0,0,0,0,36,0,1,6,0,0,0,0,0,8,0,0,8241,4404,file_explorer
0,0,0,14,0,0,0,0,14,589,0,244,0,396,5390,0,0,0,58,0,6,270,0,0,58,0,0,0,21291,0,4,0,0,0,0,0,1380,0,0,58,0,0,3030,0,0,0,9428,0,0,26,1559,0,0,729,0,80,0,609,0,104,145,0,0,0,3113,1108,0,0,5987,0,12234,1,0,0,0,298,0,1,0,0,198,0,7313,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9462,3479,to_do_list
90,0,0,97,1,0,0,0,97,1610,3,213,0,385,7470,0,0,0,1014,0,1,3075,299,0,3223,0,0,0,67605,0,2,0,566,0,0,0,1396,0,2,2,0,0,3866,0,0,0,20167,0,0,29,1824,0,0,2041,0,490,0,1954,0,1238,1208,0,0,0,3089,3461,0,694,4975,0,13939,1,0,5,0,219,0,1,0,0,110,1,7909,0,90,0,0,177,0,0,3,0,0,187,0,3,0,0,0,0,0,0,1,0,0,9346,2163,to_do_list
51,3,1,91,5,1,0,1430,115,2837,51,1003,9,863,71879,3,1,1,834,1,69,2830,78,2,2551,44,2,455,143615,0,19391,12,340,12,0,1,1702,5,19,133,0,2,14528,4,1,0,25650,0,1,416,9761,0,12,3835,11,1742,0,2632,18,21418,3916,2,10,3,4771,2530,33,830,118002,47,11615,10386,3,2,2,1074,50,1,0,0,3189,252,19854,1,47,0,1,337,0,1,82,0,10,166,0,61,10,3,0,1,0,0,28,0,1,72696,5213,pdf_reader
15,0,1,38,1,0,0,0,47,1138,13,302,20,223,12506,15,0,1,47,0,1,333,30,0,380,0,0,84,36147,0,2,10,24,10,0,0,749,4,4,18,0,0,4520,0,0,0,5937,0,1,145,3072,0,3,1420,0,347,0,1045,0,204,811,0,5,0,1744,909,1,101,7576,2,4863,1479,1,4,0,984,0,1,0,0,163,127,5458,0,14,0,0,66,0,0,7,0,0,62,0,14,9,0,0,0,0,0,4,0,0,9291,2203,alarm_clock
63,3,1,108,3,1,0,321,130,1450,12,292,9,487,16639,3,1,1,230,1,16,706,58,2,510,44,12,168,59236,0,14,12,35,12,0,1,2166,5,4,43,0,2,5363,4,1,0,16549,0,1,460,7726,0,10,2901,11,1814,0,2199,3,919,1309,2,8,1,5813,2166,4,261,30993,50,11315,1723,13,4,2,9241,50,1,0,0,439,50,8080,1,59,0,1,155,0,1,8,0,10,193,0,20,12,2,0,1,0,0,32,0,1,34613,4961,battery_saver
8,0,1,29,1,0,0,390,48,2932,10,378,8,251,28051,3,0,0,133,0,3,638,55,0,493,0,1,204,111858,0,69223,10,33,10,0,1,623,4,3,42,0,0,5832,0,0,0,10753,0,1,373,5797,0,7,1900,0,454,0,1374,11,71129,3320,0,5,0,1924,919,1,353,49748,5,5514,4288,3,13,0,850,50,1,0,0,1095,140,8437,0,7,0,0,149,0,1,5,0,0,56,0,11,11,2,0,0,0,0,14,0,0,29047,1894,file_explorer
35,0,0,49,0,0,0,0,49,3386,0,415,3,206,5731,3,0,0,76831,0,50,1520,44,0,1657,0,14,0,106025,0,47756,0,262,0,0,0,1245,0,0,37,0,0,9045,0,0,0,245805,0,0,114,7641,0,2,2130,0,330,0,1992,0,114182,2636,0,0,0,3558,2686,0,110,5199,0,11746,1,13,2,0,1664,0,1,0,0,104,0,6730,0,35,0,0,52,0,0,0,0,0,84,0,0,0,35,0,0,0,0,13,0,0,9997,3408,file_explorer
8,3,1,17,1,1,0,122,26,95,1,2,5,7,69,1,1,1,24,1,1,49,8,2,40,44,1,0,1372,0,936,8,9,8,0,0,25,1,0,3,0,2,37,0,0,0,328,1,1,61,245,0,0,297,11,537,0,150,0,16842,121,2,4,0,185,21,1,0,90,25,0,1,0,2,0,5,1,1,0,0,100,0,0,1,5,0,1,24,0,0,0,0,10,34,0,2,4,1,0,1,0,0,6,0,1,94,18,file_explorer
21,3,1,191,4,119,0,671,215,30374,167,707,8,327,19378,2,473,119,593,1,98,1664,358,2,2440,44,83,167,96357,0,362,12,310,12,0,0,902,4,6,508,0,2,5317,4,1,0,13873,0,1,619,5103,0,18,9037,11,5250,0,4770,5,1266,3688,2,481,2,7984,2064,9,939,27500,519,5609,2764,85,1,946,1329,53,1,0,0,1167,72,6533,1,134,0,1,239,118,0,170,0,10,236,0,294,10,3,0,1,0,118,105,0,229,16355,2921,wifi_analyzer
